review_id,review_title,review_date,review_rating,review_content,review_location
6490442927a893e4b7480afb,Easy to order website and fast delivery,2023-05-16,5,,GB
648f449e8367a79f2404325b,The chair,2023-05-25,1,"The chair, though very nice, arrived damaged. I've reported this twice to Garden4less who acknowledge, but then ignore, emails, so can't recommend unfortunately",GB
648f0ebe834048dca2282251,Quick delivery and very good product.,2023-05-31,5,,GB
648eefe20616246b5c1cfb11,Excellent service and first class…,2023-05-19,5,"Excellent service and first class product, very pleased",GB
648eda91d6c5166f4782777f,Efficient and customer service focused…,2023-05-18,5,Efficient and customer service focused company.I wanted to buy a specific bistro table in October the previous year and it was out of stock. They emailed me when it came back into stock some months later and even gave me the same sale price.Just what I wanted and saved me hassle trying to source elsewhere.,GB
648ecf27842662197cbccb08,Two parts missing and no real help,2023-05-19,1,Two parts missing and no real help - ended up talking to the manufacturer.,GB
648dd1643d09754cf5d80474,Disappointed,2023-06-17,1,"Product delivered later than specified. Packaging damaged, Product inside very rusty and inside of box absolutely filthy, I suspect packaging was left in wet dirty warehouse for some. Have requested replacement. No reply to my 2 emails. Web chat I eventually got a reply saying ""let me sort you a replacement"". Needless to say haven't heard anything else. My advise is shop elsewhere.",GB
648d839603ca14e9322cc755,Garden box,2023-06-02,5,Great product. Excellent delivery time and information. No adverse issues. Easily constructed from flat pack delivery.,GB
648b1598468689bc1d9b4535,Really pleased with our Hartman Amalfi…,2023-04-07,5,Really pleased with our Hartman Amalfi 8 seat dining set. Online ordering was easy and delivery arrived on promised timescale in early April with good communication ahead of delivery.  Very well packed. Online assembly instructions really helpful.Delayed writing this review until Summer arrived because initially weather meant we weren’t using the furniture.Now we’ve used it we can confirm seats are very comfortable and we hope to have many years of use - table and chairs seems strong and sturdy.Much admired by visitors. Definitely recommend both the product and the company.,GB
648ae136a04afe011df112a7,Delighted with the quality …,2023-06-15,5,Prompt delivery after ordering and delighted with the quality of the table and chairs. Chairs came in one piece and the table only took 20 mins to put together and everything fitted perfectly.,GB
6488e605860e8978ca95c2eb,Non existent customer service!!!,2023-06-11,1,DO NOT BUY - my daughter and I have both been injured in these chairs - contacted company and been completely ignored - disgusting,GB
64870c61e6eac7b71e11c521,Excellent product,2023-06-12,5,Excellent product - Excellent Price.,GB
